id_docente,id_materia,puntuacion
36353,11975,
72299,11975,
3834,11975,
40487,11975,
40427,11975,
3823,11975,
61128,11975,
37058,11975,
152908,11975,
678,11975,
3842,11975,
2312,11975,
152910,11975,
31754,11975,
30646,11975,
37576,11975,
28434,11975,1
61000,11975,
28737,11975,
36930,11975,
38505,11975,
5778,11975,
65241,11975,
31825,11975,
34053,11975,
34053,11976,2
5778,11976,
38505,11976,
36930,11976,3
31825,11976,
65241,11976,
35971,11976,3
3807,11976,
73901,11976,3
40493,11976,
37694,11976,
67734,11976,
3882,11976,
140539,11976,2
24495,11976,
37576,11976,2
30723,11976,
152910,11976,3
61000,11976,3
28737,11976,
31736,11976,
152908,11976,3
39123,11976,
5445,11976,
38877,11976,3
38189,11976,
36420,11976,2
40487,11976,
37832,11976,
35821,11976,
69376,11976,
40043,11976,
2312,11976,2
24814,11976,
30646,11976,3
36279,11976,3
29188,11976,
33131,11976,
2684,11976,
4771,11976,
31754,11976,3
29106,11976,
3842,11976,
121542,11976,
678,11976,
31688,11976,
37058,11976,
61128,11976,
3266,11976,
3823,11976,
3294,11976,
111213,11976,
42508,11976,
30711,11976,
140540,11976,3
3811,11976,
28434,11976,2
2340,11976,3
24142,11976,
120191,11976,
110255,11976,
2131,11976,
23613,11976,
36353,11976,
72299,11976,
3834,11976,
140543,11976,
30656,11976,
40427,11976,
111213,11977,
61128,11977,
37058,11977,
678,11977,
40487,11977,
2312,11977,
61000,11977,
3842,11977,
73901,11977,
152908,11977,2
37832,11977,
36279,11977,
30656,11977,
29106,11977,
29188,11977,
5445,11977,
152910,11977,
140540,11977,
38877,11977,
39123,11977,
31736,11977,
28737,11977,
24495,11977,
67734,11977,
37694,11977,
40493,11977,
3807,11977,
35971,11977,
140543,11977,
2684,11977,
2340,11977,
40043,11977,
3294,11977,
3266,11977,
31688,11977,
31754,11977,
4771,11977,2
3882,11977,
140539,11977,
38189,11977,
24814,11977,
121542,11977,
30723,11977,
42508,11977,
30711,11977,
3811,11977,
24142,11977,
120191,11977,
110255,11977,
2131,11977,
23613,11977,
30646,11977,
33131,11977,
36353,11977,
35821,11977,
72299,11977,
3834,11977,
69376,11977,
40427,11977,
36420,11977,
37576,11977,
3823,11977,
28434,11977,1
5778,11977,
31825,11977,
38505,11977,
65241,11977,
34053,11977,
36930,11977,
36930,11978,
65241,11978,
34053,11978,
31825,11978,
5778,11978,
38505,11978,
42508,11978,
40043,11978,
3294,11978,
3266,11978,
2340,11978,
111213,11978,
31754,11978,
4771,11978,3
5445,11978,
140540,11978,
31688,11978,
152908,11978,3
30723,11978,
24814,11978,
35821,11978,
37576,11978,
24142,11978,
2312,11978,
28434,11978,
38877,11978,
40487,11978,
39123,11978,
36420,11978,
152910,11978,
61000,11978,
31736,11978,
28737,11978,
24495,11978,
121542,11978,
67734,11978,
3811,11978,
3842,11978,
140539,11978,
678,11978,
37694,11978,
30646,11978,
37058,11978,
38189,11978,
61128,11978,
73901,11978,
40493,11978,
3882,11978,
3823,11978,
29188,11978,
40427,11978,
3834,11978,
3807,11978,
72299,11978,
36353,11978,
35971,11978,
23613,11978,
2131,11978,
30656,11978,
36279,11978,
110255,11978,
29106,11978,2
120191,11978,
2684,11978,
69376,11978,
33131,11978,
140543,11978,
30711,11978,
37832,11978,
5445,11979,
40487,11979,
37832,11979,
33131,11979,
69376,11979,
37576,11979,
152910,11979,1
152908,11979,
3842,11979,
678,11979,
37058,11979,
61128,11979,
3823,11979,
40427,11979,
3834,11979,
72299,11979,
36353,11979,
23613,11979,
2131,11979,
110255,11979,
120191,11979,
24142,11979,
3811,11979,
30711,11979,
42508,11979,
40043,11979,
111213,11979,
30723,11979,
121542,11979,
24814,11979,
38189,11979,
140539,11979,
140540,11979,
29188,11979,
29106,11979,
2312,11979,
2684,11979,
3882,11979,
4771,11979,
31688,11979,
3294,11979,
140543,11979,
30656,11979,
35971,11979,
3807,11979,
73901,11979,
40493,11979,
37694,11979,
67734,11979,
24495,11979,
28737,11979,
31736,11979,
39123,11979,
38877,11979,
31754,11979,3
2340,11979,
36279,11979,
3266,11979,
30646,11979,2
28434,11979,2
61000,11979,
35821,11979,
36420,11979,
5778,11979,
65241,11979,
38505,11979,
31825,11979,
36930,11979,
34053,11979,
65241,11980,
36930,11980,
34053,11980,
35821,11980,
5778,11980,
31825,11980,
38505,11980,
73901,11980,
28434,11980,1
40427,11980,
2312,11980,
61000,11980,
3823,11980,
2684,11980,
37694,11980,
152910,11980,
72299,11980,
152908,11980,
31736,11980,
39123,11980,
40487,11980,
38877,11980,
36353,11980,
33131,11980,
67734,11980,
31688,11980,
4771,11980,1
69376,11980,
3882,11980,
37832,11980,
29106,11980,
29188,11980,
5445,11980,
140540,11980,
140539,11980,
38189,11980,
3834,11980,
2340,11980,
3266,11980,
24814,11980,
121542,11980,
30723,11980,
35971,11980,
36420,11980,
111213,11980,
42508,11980,
30711,11980,
31754,11980,
30646,11980,
3807,11980,
40043,11980,
30656,11980,
37576,11980,
40493,11980,
3842,11980,
3294,11980,
678,11980,
37058,11980,
24495,11980,
28737,11980,
3811,11980,
61128,11980,
36279,11980,
140543,11980,
24142,11980,
120191,11980,
110255,11980,
2131,11980,
23613,11980,
37576,11981,
2684,11981,
2312,11981,
28434,11981,
24814,11981,
40493,11981,
31736,11981,
36279,11981,
2340,11981,
61000,11981,
140540,11981,3
5445,11981,
37058,11981,
121542,11981,
30646,11981,
30723,11981,
152910,11981,
29188,11981,
111213,11981,
29106,11981,
4771,11981,
3266,11981,
42508,11981,
24495,11981,
152908,11981,3
30711,11981,
3811,11981,
36420,11981,
24142,11981,
39123,11981,
3882,11981,
37832,11981,
120191,11981,
3294,11981,
35971,11981,
28737,11981,1
61128,11981,
73901,11981,
33131,11981,
35821,11981,
3823,11981,
40427,11981,
31754,11981,3
37694,11981,
3834,11981,
110255,11981,
2131,11981,
23613,11981,
3842,11981,
678,11981,
36353,11981,
72299,11981,
38189,11981,
140543,11981,
67734,11981,
40487,11981,
140539,11981,
30656,11981,
69376,11981,
31688,11981,
3807,11981,
40043,11981,
38877,11981,
34053,11981,
36930,11981,
31825,11981,
38505,11981,
65241,11981,
5778,11981,
31825,11982,
5778,11982,
65241,11982,
36930,11982,
34053,11982,
38505,11982,
38189,11982,
140540,11982,
69376,11982,
5445,11982,
29188,11982,
24495,11982,
29106,11982,
31754,11982,
28737,11982,
31736,11982,
40487,11982,
33131,11982,
2340,11982,
3266,11982,
39123,11982,
36420,11982,
2312,11982,
36279,11982,
37576,11982,
4771,11982,
30656,11982,
35821,11982,
35971,11982,
3807,11982,
38877,11982,
3294,11982,
140543,11982,
73901,11982,
28434,11982,
40043,11982,
37832,11982,
3842,11982,
61000,11982,
678,11982,
37058,11982,
152910,11982,
61128,11982,
3882,11982,
2684,11982,
152908,11982,1
30646,11982,
31688,11982,
3823,11982,
40427,11982,
40493,11982,
3834,11982,
72299,11982,
36353,11982,
23613,11982,
2131,11982,
110255,11982,
37694,11982,
120191,11982,
24142,11982,
3811,11982,
30711,11982,
42508,11982,
111213,11982,
67734,11982,
30723,11982,
121542,11982,
24814,11982,
140539,11982,
37576,11983,
35821,11983,
4771,11983,3
33131,11983,
38877,11983,
31754,11983,
36279,11983,3
3294,11983,
30656,11983,
3266,11983,
35971,11983,
3807,11983,
73901,11983,
140543,11983,
2684,11983,
28434,11983,2
61000,11983,
152910,11983,
31688,11983,
30646,11983,
152908,11983,3
40493,11983,
37694,11983,
3882,11983,
67734,11983,
69376,11983,
40043,11983,
29106,11983,3
29188,11983,2
5445,11983,2
24495,11983,
28737,11983,
40487,11983,
140540,11983,
140539,11983,
31736,11983,
38189,11983,
24814,11983,
121542,11983,
30723,11983,
111213,11983,
42508,11983,
30711,11983,
3811,11983,
24142,11983,
120191,11983,
110255,11983,
2131,11983,
23613,11983,
36353,11983,
72299,11983,
3834,11983,
40427,11983,
3823,11983,
61128,11983,
37058,11983,
678,11983,
3842,11983,
2312,11983,
37832,11983,
36420,11983,
2340,11983,
39123,11983,
5778,11983,
65241,11983,
34053,11983,
31825,11983,
38505,11983,
36930,11983,
3882,11984,
2312,11984,
31825,11984,
65241,11984,
34053,11984,
5778,11984,
38505,11984,
36930,11984,
39123,11984,
36420,11984,
31754,11984,
4771,11984,
28434,11984,3
24495,11984,
3807,11984,
40493,11984,
35971,11984,
3294,11984,
40487,11984,
2684,11984,
33131,11984,
140543,11984,
40043,11984,
31736,11984,
28737,11984,
73901,11984,
36279,11984,
37694,11984,
35821,11984,
2340,11984,
3266,11984,
30656,11984,
30646,11984,3
67734,11984,
37832,11984,
38877,11984,
152908,11984,
69376,11984,
61000,11984,
152910,11984,
31688,11984,
37576,11984,
33131,11985,
36420,11985,
24814,11985,
121542,11985,
30723,11985,
28737,11985,
31736,11985,
40487,11985,
39123,11985,
24495,11985,
3842,11985,
38877,11985,3
111213,11985,
678,11985,
42508,11985,
30711,11985,
3811,11985,
2340,11985,
35821,11985,
24142,11985,
120191,11985,
110255,11985,
2131,11985,
23613,11985,
36353,11985,
72299,11985,
3834,11985,
40427,11985,
37058,11985,
3823,11985,
2312,11985,
3294,11985,
69376,11985,
40493,11985,
67734,11985,
3807,11985,
35971,11985,
40043,11985,
30656,11985,
36279,11985,
2684,11985,
140543,11985,
37694,11985,
3266,11985,
4771,11985,
31688,11985,
61000,11985,
152908,11985,1
61128,11985,
152910,11985,
31754,11985,3
28434,11985,2
30646,11985,3
37576,11985,
3882,11985,
73901,11985,
29106,11985,
37832,11985,
29188,11985,
5445,11985,
140540,11985,
140539,11985,
38189,11985,
65241,11985,
31825,11985,
34053,11985,
5778,11985,
38505,11985,
36930,11985,
38505,11986,
5778,11986,
34053,11986,
31825,11986,
36930,11986,
65241,11986,
24142,11986,
30656,11986,
2312,11986,
40043,11986,
3842,11986,
678,11986,
37058,11986,
61128,11986,
3823,11986,
40427,11986,
3834,11986,
72299,11986,
36353,11986,
23613,11986,
2131,11986,
110255,11986,
120191,11986,
3811,11986,
30711,11986,
42508,11986,
111213,11986,
30723,11986,
121542,11986,
24814,11986,
38189,11986,
140539,11986,
140540,11986,
5445,11986,
29188,11986,
29106,11986,
2684,11986,
3882,11986,
4771,11986,
31688,11986,
3266,11986,
3294,11986,
37832,11986,
140543,11986,
36279,11986,
35971,11986,
3807,11986,
73901,11986,
40493,11986,
37694,11986,
67734,11986,
24495,11986,
31736,11986,
39123,11986,
38877,11986,
40487,11986,
36420,11986,
2340,11986,
35821,11986,
33131,11986,
31754,11986,3
69376,11986,
28737,11986,
61000,11986,
152908,11986,3
152910,11986,
28434,11986,1
30646,11986,
37576,11986,
23613,11987,
3811,11987,
678,11987,
37058,11987,
61128,11987,
3823,11987,
40427,11987,
3834,11987,
37576,11987,
72299,11987,
36353,11987,
2340,11987,
35821,11987,
36420,11987,
30646,11987,
30711,11987,
2131,11987,
69376,11987,
40487,11987,
38877,11987,
39123,11987,
31736,11987,
28737,11987,
24495,11987,
67734,11987,
37694,11987,
40493,11987,
73901,11987,
3807,11987,
35971,11987,
30656,11987,
36279,11987,
37832,11987,
140543,11987,
2684,11987,
3294,11987,
3266,11987,
31688,11987,
4771,11987,
152908,11987,2
110255,11987,
3882,11987,
28434,11987,
2312,11987,
61000,11987,
120191,11987,
24142,11987,
3842,11987,
31754,11987,
40043,11987,
29106,11987,
29188,11987,
5445,11987,
140540,11987,
140539,11987,
38189,11987,
24814,11987,
152910,11987,
33131,11987,
121542,11987,
30723,11987,
111213,11987,
42508,11987,
65241,11987,
36930,11987,
31825,11987,
34053,11987,
38505,11987,
5778,11987,
31825,11988,
36930,11988,
34053,11988,
5778,11988,
65241,11988,
38505,11988,
2684,11988,
3834,11988,
23613,11988,
2131,11988,
110255,11988,
120191,11988,
24142,11988,
3811,11988,
30711,11988,
42508,11988,
111213,11988,
40427,11988,
3823,11988,
140543,11988,
3294,11988,
30723,11988,
3266,11988,
38189,11988,
37576,11988,
2312,11988,
61128,11988,
33131,11988,
2340,11988,
4771,11988,1
31688,11988,
36420,11988,
37058,11988,
30646,11988,
3882,11988,
37832,11988,
678,11988,
3842,11988,
38877,11988,
39123,11988,
31736,11988,
35821,11988,
69376,11988,
24814,11988,
28737,11988,
24495,11988,
40493,11988,
31754,11988,
40487,11988,
36353,11988,
28434,11988,
140539,11988,
30656,11988,
121542,11988,
35971,11988,
61000,11988,
67734,11988,
140540,11988,
37694,11988,
152910,11988,
72299,11988,
73901,11988,
29106,11988,
3807,11988,
29188,11988,
152908,11988,2
5445,11988,
40043,11988,
36279,11988,
3811,11989,
35821,11989,
33131,11989,
2340,11989,
36420,11989,
69376,11989,
40487,11989,
28737,11989,
61000,11989,
152908,11989,3
152910,11989,
2312,11989,
28434,11989,1
3842,11989,
678,11989,
37058,11989,
61128,11989,
3823,11989,
40427,11989,
3834,11989,
72299,11989,
36353,11989,
23613,11989,
2131,11989,
110255,11989,
120191,11989,
24142,11989,
30711,11989,
42508,11989,
111213,11989,
30723,11989,
121542,11989,
24814,11989,
38189,11989,
140539,11989,
140540,11989,
5445,11989,
29188,11989,
29106,11989,
40043,11989,
2684,11989,
3882,11989,
4771,11989,3
31688,11989,
3266,11989,
3294,11989,
37832,11989,
140543,11989,
36279,11989,
30656,11989,
35971,11989,
3807,11989,
40493,11989,
73901,11989,
37694,11989,
67734,11989,
24495,11989,
31736,11989,
39123,11989,
38877,11989,
30646,11989,
37576,11989,
31754,11989,
65241,11989,
34053,11989,
36930,11989,
5778,11989,
38505,11989,
31825,11989,
31825,11990,
38505,11990,
36930,11990,
3882,11990,
34053,11990,
65241,11990,
5778,11990,
35971,11990,
61000,11990,
152908,11990,
31688,11990,
152910,11990,
4771,11990,
30656,11990,
28737,11990,
35821,11990,
31736,11990,
24495,11990,
67734,11990,
69376,11990,
140543,11990,
39123,11990,
3266,11990,
38877,11990,
3294,11990,
36420,11990,
3807,11990,
31754,11990,
2312,11990,
37694,11990,
37576,11990,
2684,11990,
40043,11990,
33131,11990,
2340,11990,
36279,11990,
30646,11990,3
40493,11990,
37832,11990,
73901,11990,
40487,11990,
28434,11990,3
30656,11991,
35821,11991,
35971,11991,
3807,11991,
3842,11991,
37058,11991,
61128,11991,
3823,11991,
40427,11991,
3834,11991,
72299,11991,
36353,11991,
23613,11991,
2131,11991,
110255,11991,
120191,11991,
24142,11991,
3811,11991,
30711,11991,
42508,11991,
111213,11991,
30723,11991,
121542,11991,
24814,11991,
38189,11991,
140539,11991,
140540,11991,
5445,11991,
29188,11991,
29106,11991,
40043,11991,
3882,11991,
4771,11991,
31688,11991,
3294,11991,
2684,11991,
33131,11991,
140543,11991,
36279,11991,
40493,11991,
37694,11991,
69376,11991,
67734,11991,
24495,11991,
28737,11991,
31736,11991,
40487,11991,
39123,11991,
38877,11991,2
152910,11991,
3266,11991,
152908,11991,
73901,11991,
61000,11991,
28434,11991,3
37832,11991,
37576,11991,
30646,11991,3
2340,11991,
31754,11991,
2312,11991,
36420,11991,
678,11991,
31825,11991,
34053,11991,
65241,11991,
38505,11991,3
36930,11991,
5778,11991,
38505,11992,
5778,11992,
36930,11992,
2312,11992,
31825,11992,
65241,11992,
34053,11992,
40487,11992,
4771,11992,
31736,11992,
3811,11992,
30711,11992,
42508,11992,
111213,11992,
30723,11992,
121542,11992,
24814,11992,
37576,11992,
35971,11992,
152910,11992,
3823,11992,
36420,11992,
61128,11992,
24142,11992,
37058,11992,
3266,11992,
120191,11992,
152908,11992,2
2340,11992,
3294,11992,
110255,11992,
38877,11992,
61000,11992,
2131,11992,
140543,11992,
38189,11992,
23613,11992,
28737,11992,
140539,11992,
140540,11992,
5445,11992,
29188,11992,
36353,11992,
31688,11992,
72299,11992,
3807,11992,
73901,11992,
36279,11992,
35821,11992,
40043,11992,
678,11992,
40493,11992,
3882,11992,
31754,11992,2
37694,11992,
28434,11992,1
24495,11992,
67734,11992,
33131,11992,
69376,11992,
3834,11992,
2684,11992,
3842,11992,
29106,11992,
37832,11992,
30646,11992,
40427,11992,
30656,11992,
39123,11992,
4771,11993,
2340,11993,
31754,11993,
152908,11993,3
152910,11993,
2312,11993,
30646,11993,
3842,11993,
678,11993,
37058,11993,
61128,11993,
3823,11993,
40427,11993,
3834,11993,
72299,11993,
36353,11993,
23613,11993,
2131,11993,
110255,11993,
120191,11993,
24142,11993,
3811,11993,
30711,11993,
42508,11993,
111213,11993,
30723,11993,
121542,11993,
24814,11993,
38189,11993,
140539,11993,
140540,11993,3
5445,11993,
29188,11993,
29106,11993,
40043,11993,
3882,11993,
2684,11993,
31688,11993,
3266,11993,
3294,11993,
37832,11993,
140543,11993,
36279,11993,
30656,11993,
35971,11993,
3807,11993,
40493,11993,
73901,11993,
37694,11993,
67734,11993,
24495,11993,
28737,11993,
31736,11993,
39123,11993,
38877,11993,
28434,11993,1
37576,11993,
61000,11993,
69376,11993,
33131,11993,
36420,11993,
40487,11993,
36930,11993,
35821,11993,
5778,11993,
38505,11993,
65241,11993,
34053,11993,
31825,11993,
36930,11994,
34053,11994,
31825,11994,
65241,11994,
38505,11994,
5778,11994,
42508,11994,
3294,11994,
2131,11994,
30646,11994,
2684,11994,
3834,11994,
67734,11994,
2312,11994,
28434,11994,1
140543,11994,
30711,11994,
36279,11994,
3266,11994,
40487,11994,
30656,11994,
140540,11994,3
37694,11994,
35971,11994,
121542,11994,
3807,11994,
152910,11994,2
24495,11994,
3811,11994,
40493,11994,
30723,11994,
61128,11994,
23613,11994,
29188,11994,
40427,11994,
61000,11994,
110255,11994,
111213,11994,
35821,11994,
3882,11994,
31754,11994,3
37832,11994,
140539,11994,
33131,11994,
3823,11994,
37576,11994,
37058,11994,
2340,11994,
38189,11994,
38877,11994,
39123,11994,
36353,11994,
120191,11994,
678,11994,
24814,11994,
69376,11994,
4771,11994,
5445,11994,
31736,11994,
24142,11994,
3842,11994,
152908,11994,2
28737,11994,
31688,11994,
29106,11994,
40043,11994,
73901,11994,
36420,11994,
72299,11994,
24142,11995,
140543,11995,
36279,11995,
30656,11995,
35971,11995,
42508,11995,
152908,11995,3
4771,11995,3
24495,11995,
28737,11995,
31736,11995,
39123,11995,
38877,11995,
31688,11995,
37832,11995,
3266,11995,
61000,11995,
3294,11995,
36353,11995,
2684,11995,
28434,11995,
40487,11995,
3807,11995,
73901,11995,
40493,11995,
37694,11995,
67734,11995,
40043,11995,
69376,11995,
72299,11995,
111213,11995,
30723,11995,
121542,11995,
24814,11995,
2312,11995,
38189,11995,
140539,11995,
140540,11995,
2340,11995,
5445,11995,
29188,11995,
29106,11995,
2131,11995,
37576,11995,
33131,11995,
110255,11995,
31754,11995,
35821,11995,
23613,11995,
152910,11995,
120191,11995,
3811,11995,
36420,11995,
3834,11995,
40427,11995,
3823,11995,
61128,11995,
37058,11995,
3882,11995,
30646,11995,
678,11995,
3842,11995,
30711,11995,
5778,11995,
65241,11995,
34053,11995,
38505,11995,
36930,11995,
31825,11995,
5778,11996,
34053,11996,
31825,11996,
38505,11996,
3882,11996,
36930,11996,
65241,11996,
31754,11996,
40487,11996,
33131,11996,
40043,11996,
40493,11996,
31688,11996,
38877,11996,
24495,11996,
73901,11996,
36279,11996,
39123,11996,
37832,11996,
3807,11996,
30646,11996,3
3294,11996,
28737,11996,
37694,11996,
3266,11996,
140543,11996,
67734,11996,
69376,11996,
4771,11996,
152908,11996,
2312,11996,
61000,11996,
2340,11996,
37576,11996,
31736,11996,
35971,11996,
35821,11996,
2684,11996,
152910,11996,
28434,11996,2
36420,11996,
30656,11996,
2312,11997,
3294,11997,
24495,11997,
140543,11997,
37576,11997,
30656,11997,
36420,11997,
67734,11997,
2684,11997,
4771,11997,
37694,11997,
152910,11997,
28434,11997,
73901,11997,
35821,11997,
3882,11997,
38877,11997,
33131,11997,
39123,11997,
40493,11997,
31736,11997,
69376,11997,
28737,11997,
30646,11997,
3807,11997,
35971,11997,
31688,11997,
36279,11997,
40487,11997,
61000,11997,
31754,11997,
152908,11997,2
37832,11997,
3266,11997,
2340,11997,
3842,11997,
678,11997,
37058,11997,
61128,11997,
3823,11997,
40427,11997,
3834,11997,
72299,11997,
36353,11997,
23613,11997,
2131,11997,
110255,11997,
120191,11997,
24142,11997,
3811,11997,
30711,11997,
42508,11997,
40043,11997,
111213,11997,
30723,11997,
121542,11997,
24814,11997,
38189,11997,
140539,11997,
140540,11997,
5445,11997,
29188,11997,
29106,11997,
5778,11997,
36930,11997,
38505,11997,
65241,11997,
34053,11997,
31825,11997,
36930,11998,
38505,11998,
34053,11998,
5778,11998,
65241,11998,
31825,11998,
3834,11998,
152910,11998,
37832,11998,
37576,11998,
35821,11998,
40487,11998,
28737,11998,
69376,11998,
31754,11998,
30646,11998,2
3842,11998,
678,11998,
37058,11998,
61128,11998,
3823,11998,
40427,11998,
72299,11998,
36353,11998,
23613,11998,
2131,11998,
110255,11998,
120191,11998,
24142,11998,
3811,11998,
30711,11998,
42508,11998,
111213,11998,
30723,11998,
121542,11998,
2312,11998,
24814,11998,
38189,11998,
140539,11998,
140540,11998,
5445,11998,
29188,11998,
29106,11998,
40043,11998,
2684,11998,
3882,11998,
4771,11998,
31688,11998,
3266,11998,
3294,11998,
140543,11998,
36279,11998,
30656,11998,
35971,11998,
3807,11998,
73901,11998,
40493,11998,
37694,11998,
67734,11998,
24495,11998,
31736,11998,
39123,11998,
38877,11998,
152908,11998,1
2340,11998,
33131,11998,
36420,11998,
61000,11998,
28434,11998,1
30656,11999,
35971,11999,
24814,11999,
38877,11999,
28737,11999,
24495,11999,
36420,11999,1
67734,11999,
37694,11999,
73901,11999,
3807,11999,
2684,11999,
3294,11999,
3266,11999,
31688,11999,
4771,11999,
3882,11999,
121542,11999,
30723,11999,
111213,11999,
42508,11999,
30711,11999,
39123,11999,
3811,11999,
24142,11999,
120191,11999,
110255,11999,
2131,11999,
23613,11999,
36353,11999,
72299,11999,
3834,11999,
40427,11999,
3823,11999,
40493,11999,
2340,11999,
61128,11999,
61000,11999,
37058,11999,
33131,11999,
152908,11999,2
678,11999,
3842,11999,
37832,11999,
35821,11999,
31754,11999,
37576,11999,
69376,11999,
30646,11999,
140543,11999,
28434,11999,
152910,11999,
36279,11999,
40487,11999,
40043,11999,
31736,11999,
38189,11999,
140539,11999,
140540,11999,
5445,11999,
29188,11999,
29106,11999,
34053,11999,
5778,11999,
36930,11999,
38505,11999,
2312,11999,
31825,11999,
65241,11999,
34053,12000,
65241,12000,
5778,12000,
31825,12000,
38505,12000,3
36930,12000,
2684,12000,
37832,12000,
40487,12000,
30646,12000,
3842,12000,
678,12000,
37058,12000,
61128,12000,
3823,12000,
40427,12000,
3834,12000,
72299,12000,
36353,12000,
23613,12000,
2131,12000,
110255,12000,
120191,12000,
24142,12000,
3811,12000,
30711,12000,
42508,12000,
40043,12000,
111213,12000,
30723,12000,
121542,12000,
2312,12000,
24814,12000,
3294,12000,
2340,12000,
33131,12000,
28434,12000,1
36420,12000,2
152910,12000,
31754,12000,
37576,12000,
35821,12000,
38877,12000,
61000,12000,
39123,12000,
69376,12000,
28737,12000,
38189,12000,
140539,12000,
140540,12000,
5445,12000,
29188,12000,
29106,12000,
3882,12000,
31736,12000,
152908,12000,2
24495,12000,
67734,12000,
37694,12000,
73901,12000,
40493,12000,
3807,12000,
35971,12000,
30656,12000,
36279,12000,
140543,12000,
31688,12000,
4771,12000,
3266,12000,
42508,12001,
111213,12001,
30723,12001,
121542,12001,
24814,12001,
38189,12001,
140539,12001,
140540,12001,
5445,12001,
29188,12001,
29106,12001,
40043,12001,
152908,12001,2
69376,12001,
2312,12001,
33131,12001,
31754,12001,
152910,12001,
35971,12001,
30646,12001,
61000,12001,
3294,12001,
28434,12001,1
3266,12001,
40487,12001,
2340,12001,3
3807,12001,
67734,12001,
31736,12001,
30656,12001,
140543,12001,
3882,12001,
73901,12001,3
2684,12001,
4771,12001,
24495,12001,
36279,12001,
40493,12001,
28737,12001,
37576,12001,
37694,12001,
38877,12001,
31688,12001,
39123,12001,
36420,12001,
35821,12001,
37832,12001,3
3842,12001,
678,12001,
37058,12001,
61128,12001,
3823,12001,
40427,12001,
3834,12001,
72299,12001,
36353,12001,
23613,12001,
2131,12001,
110255,12001,
120191,12001,
24142,12001,
3811,12001,
30711,12001,
36930,12001,
5778,12001,
31825,12001,
65241,12001,
34053,12001,
38505,12001,
31825,12002,
36930,12002,
38505,12002,
5778,12002,
65241,12002,
34053,12002,
110255,12002,
5445,12002,
140540,12002,
140539,12002,
4771,12002,
152910,12002,
28434,12002,2
42508,12002,
61000,12002,
39123,12002,
31736,12002,
3294,12002,
31754,12002,
30646,12002,
36279,12002,
33131,12002,
152908,12002,
111213,12002,
40043,12002,
31688,12002,
2684,12002,
30723,12002,
40487,12002,
3842,12002,
678,12002,
37058,12002,
61128,12002,
140543,12002,
3823,12002,
40427,12002,
3834,12002,
72299,12002,
73901,12002,
36353,12002,
23613,12002,
2131,12002,
28737,12002,
121542,12002,
29188,12002,
24495,12002,
120191,12002,
67734,12002,
24814,12002,
38877,12002,
37694,12002,3
38189,12002,
40493,12002,
24142,12002,
3807,12002,
3811,12002,
3266,12002,
3882,12002,
35971,12002,
35821,12002,
30711,12002,
36420,12002,
37576,12002,
2340,12002,
30656,12002,
37832,12002,
2312,12002,
69376,12002,
29106,12002,
2312,12003,
61000,12003,
37694,12003,
3266,12003,
35971,12003,
140543,12003,
31754,12003,
35821,12003,
28434,12003,3
3294,12003,
152910,12003,
4771,12003,
36420,12003,
40493,12003,
73901,12003,
69376,12003,
30656,12003,
40043,12003,
36279,12003,
39123,12003,
31736,12003,
2340,12003,
37576,12003,
40487,12003,
37832,12003,
2684,12003,
152908,12003,
38877,12003,
31688,12003,
33131,12003,
3807,12003,
28737,12003,
67734,12003,
30646,12003,3
24495,12003,
31825,12003,
36930,12003,
5778,12003,
38505,12003,
3882,12003,
65241,12003,
34053,12003,
65241,12004,
34053,12004,
38505,12004,
36930,12004,
5778,12004,
31825,12004,
140539,12004,
35971,12004,
28737,12004,
24495,12004,
67734,12004,
37694,12004,
40493,12004,
30646,12004,
3807,12004,
152910,12004,
28434,12004,
30656,12004,
37576,12004,
61000,12004,
40043,12004,
3842,12004,
69376,12004,
678,12004,
37058,12004,
61128,12004,
36279,12004,
35821,12004,
3823,12004,
40427,12004,
3834,12004,
72299,12004,
36353,12004,
23613,12004,
2131,12004,
110255,12004,
120191,12004,
24142,12004,
3811,12004,
30711,12004,
42508,12004,
111213,12004,
30723,12004,
121542,12004,
24814,12004,
2312,12004,
38189,12004,
140540,12004,
5445,12004,
29188,12004,
29106,12004,
36420,12004,
2340,12004,
31754,12004,
33131,12004,
40487,12004,
73901,12004,
152908,12004,1
3882,12004,
31688,12004,
4771,12004,
3266,12004,
3294,12004,
37832,12004,
140543,12004,
2684,12004,
38877,12004,
39123,12004,
31736,12004,
152910,12005,
69376,12005,
61000,12005,
28434,12005,1
3807,12005,
29106,12005,
29188,12005,
5445,12005,
140540,12005,
140539,12005,
38189,12005,
24814,12005,
2312,12005,
121542,12005,
30723,12005,
111213,12005,
40043,12005,
42508,12005,
33131,12005,
30711,12005,
3811,12005,
24142,12005,
120191,12005,
110255,12005,
2131,12005,
23613,12005,
36353,12005,
72299,12005,
3834,12005,
40427,12005,
3823,12005,
61128,12005,
37058,12005,
678,12005,
3842,12005,
37576,12005,
31736,12005,
39123,12005,
140543,12005,
38877,12005,
35971,12005,
35821,12005,
24495,12005,
36279,12005,
3294,12005,
31754,12005,
2340,12005,
31688,12005,
4771,12005,
3266,12005,
30656,12005,
3882,12005,
30646,12005,
2684,12005,
37832,12005,
152908,12005,1
36420,12005,
40487,12005,
73901,12005,
28737,12005,
40493,12005,
37694,12005,
67734,12005,
65241,12005,
5778,12005,
38505,12005,
34053,12005,
31825,12005,
36930,12005,
